Category of Data,Table,Column,ct_name,code_iaids,meaning,Data Type eADMS,Length eADMS,short_desc,Question_Def,Code meaning,typeofchange,Change_notes
eADMS Data,Findings,findings_code,,01057414XX,Aircraft - Aircraft power plant - Ignition system - Magneto/distributor,char,0,,,"The components which generate and distribute a high voltage to spark plugs in reciprocating engines for fuel/air combustion. Typical parts are coil, breaker points, gear, bearing, contact finger, distributor block, frame, impulse coupling, condenser, roto",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
Pre eADMS coding,seq_of_events,Modifier_Code,,2110,Unavailable,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,2111,Not operating,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,2112,Delayed,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,2113,Not maintained,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
eADMS Data,Findings,findings_code,,01057420XX,Aircraft - Aircraft power plant - Ignition system - Dist (ignition harness),char,0,,,"The high tension insulated wiring from the magneto to the spark plug in reciprocating engines which provides a spark for combustion. For turbine engine, the high tension leads to burner can igniters for used for starting. Typical parts are lead, shielding",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057421XX,Aircraft - Aircraft power plant - Ignition system - Spark plugs/igniters,char,0,,,The part which provides the spark in the reciprocating engine cylinders or combustion chamber of turbine engines.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057430XX,Aircraft - Aircraft power plant - Ignition system - Switching,char,0,,,The unit which provides a means of rendering the ignition power supply (magneto) inoperative. Also used to direct electrical current to the magneto switch. Does not include engine cranking which is covered in JASC code 8010. Typical parts are start button,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057497XX,Aircraft - Aircraft power plant - Ignition system - Ignition system wiring,char,0,,,For reports indicating a problem with wiring specific to the Ignition System.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057500XX,Aircraft - Aircraft power plant - Engine bleed air system - (general),char,0,,,"For general reports of turbine engine compressor bleed air systems used to control the flow of air through the engine, cooling air systems, and heated air for engine anti-icing reported with insufficient information to file in a more specific JASC 7500 se",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057510XX,Aircraft - Aircraft power plant - Engine bleed air system - Engine anti-icing system,char,0,,,"The engine system components and parts used to eliminate and prevent the formation of ice. Includes the control valve and associated actuator, switch and circuitry which controls the flow of turbine engine compressor bleed air to the engine anti-icing sys",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057520XX,Aircraft - Aircraft power plant - Engine bleed air system - Engine cooling system,char,0,,,"The portion of the engine compressor bleed air system which is used to ventilate engine compartments and accessories. Does not include the engine bleed control valve which is filed in JASC code 7532. Typical parts are jet pumps, vortex generators, valve,",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
Pre eADMS coding,seq_of_events,Modifier_Code,,2115,Exposed runway lip/edge,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,2116,Exposed taxiway edge,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
eADMS Data,Findings,findings_code,,01057530XX,Aircraft - Aircraft power plant - Engine bleed air system - Compressor bleed control,char,0,,,"The system except valve and governor which controls the flow of air through turbine engines. Typical parts are sense line, fittings, cables, sense line filter, speed sense valve, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057531XX,Aircraft - Aircraft power plant - Engine bleed air system - Compressor bleed governor,char,0,,,The unit controlling relative position of the compressor bleed valve in turbine engines for air flow control.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057532XX,Aircraft - Aircraft power plant - Engine bleed air system - Compressor bleed valve,char,0,,,"The component which releases air from turbine engine compressor sections for air flow control. Typical parts are bleed valve, actuator, check valve, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
